"Camera","Class","Count","Operation","RAI","TimePeriod"
"D08","Deer - Doe",3,10.5,0.285714285714286,"may.2016"
"D10","Deer - Doe",4,14.5,0.275862068965517,"may.2016"
"D12","Deer - Doe",3,31,0.0967741935483871,"may.2016"
"D14","Deer - Doe",1,12.5,0.08,"may.2016"
"E05","Deer - Doe",9,31,0.290322580645161,"may.2016"
"E07","Deer - Doe",12,18.5,0.648648648648649,"may.2016"
"E09","Deer - Doe",55,31,1.7741935483871,"may.2016"
"E11","Deer - Doe",4,12.5,0.32,"may.2016"
"E13","Deer - Doe",17,31,0.548387096774194,"may.2016"
"E15","Deer - Doe",1,31,0.032258064516129,"may.2016"
"E17","Deer - Doe",1,30.5,0.0327868852459016,"may.2016"
"F06","Deer - Doe",8,31,0.258064516129032,"may.2016"
"F08","Deer - Doe",28,31,0.903225806451613,"may.2016"
"F10","Deer - Doe",12,31,0.387096774193548,"may.2016"
"G09","Deer - Doe",2,18.5,0.108108108108108,"may.2016"
"G11","Deer - Doe",3,19.5,0.153846153846154,"may.2016"
"A03","Deer - Fawn",1,31,0.032258064516129,"may.2016"
"A13","Deer - Fawn",0,31,0,"may.2016"
"B02","Deer - Fawn",1,25.5,0.0392156862745098,"may.2016"
"B04","Deer - Fawn",11,25.5,0.431372549019608,"may.2016"
"B06","Deer - Fawn",13,26.5,0.490566037735849,"may.2016"
"B08","Deer - Fawn",1,31,0.032258064516129,"may.2016"
"B10","Deer - Fawn",0,31,0,"may.2016"
"B12","Deer - Fawn",1,31,0.032258064516129,"may.2016"
"B14","Deer - Fawn",0,31,0,"may.2016"
"C03","Deer - Fawn",1,31,0.032258064516129,"may.2016"
"C05","Deer - Fawn",0,20.5,0,"may.2016"
"C07","Deer - Fawn",0,31,0,"may.2016"
"C09","Deer - Fawn",7,31,0.225806451612903,"may.2016"
"C11","Deer - Fawn",0,31,0,"may.2016"
"C15","Deer - Fawn",0,12.5,0,"may.2016"
"C17","Deer - Fawn",0,12.5,0,"may.2016"
"D04","Deer - Fawn",0,31,0,"may.2016"
"D06","Deer - Fawn",6,20.5,0.292682926829268,"may.2016"
"D08","Deer - Fawn",0,10.5,0,"may.2016"
"D10","Deer - Fawn",0,14.5,0,"may.2016"
"D12","Deer - Fawn",0,31,0,"may.2016"
"D14","Deer - Fawn",0,12.5,0,"may.2016"
"E05","Deer - Fawn",3,31,0.0967741935483871,"may.2016"
"E07","Deer - Fawn",0,18.5,0,"may.2016"
"E09","Deer - Fawn",5,31,0.161290322580645,"may.2016"
"E11","Deer - Fawn",0,12.5,0,"may.2016"
"E13","Deer - Fawn",1,31,0.032258064516129,"may.2016"
"E15","Deer - Fawn",0,31,0,"may.2016"
"E17","Deer - Fawn",0,30.5,0,"may.2016"
"F06","Deer - Fawn",2,31,0.0645161290322581,"may.2016"
"F08","Deer - Fawn",1,31,0.032258064516129,"may.2016"
"F10","Deer - Fawn",6,31,0.193548387096774,"may.2016"
"G09","Deer - Fawn",0,18.5,0,"may.2016"
"G11","Deer - Fawn",0,19.5,0,"may.2016"
