"Camera","Class","Count","Operation","RAI","TimePeriod"
"C05","Gray_Squirrel",0,30.5,0,"march.2021"
"C07","Gray_Squirrel",0,31,0,"march.2021"
"C09","Gray_Squirrel",0,15.5,0,"march.2021"
"C11","Gray_Squirrel",0,22.5,0,"march.2021"
"C15","Gray_Squirrel",0,11.5,0,"march.2021"
"C17","Gray_Squirrel",0,6.5,0,"march.2021"
"D04","Gray_Squirrel",0,24.5,0,"march.2021"
"D06","Gray_Squirrel",0,19.5,0,"march.2021"
"D08","Gray_Squirrel",0,30.5,0,"march.2021"
"D10","Gray_Squirrel",0,10.5,0,"march.2021"
"D12","Gray_Squirrel",1,22.5,0.0444444444444444,"march.2021"
"D14","Gray_Squirrel",4,18.5,0.216216216216216,"march.2021"
"D16","Gray_Squirrel",0,23.5,0,"march.2021"
"E05","Gray_Squirrel",0,16.5,0,"march.2021"
"E07","Gray_Squirrel",0,10.5,0,"march.2021"
"E11","Gray_Squirrel",0,31,0,"march.2021"
"E13","Gray_Squirrel",0,27.5,0,"march.2021"
"E15","Gray_Squirrel",0,18.5,0,"march.2021"
"F04","Gray_Squirrel",0,0,NA,"march.2021"
"F06","Gray_Squirrel",0,28.5,0,"march.2021"
"F08","Gray_Squirrel",0,14.5,0,"march.2021"
"F10","Gray_Squirrel",0,14.5,0,"march.2021"
"G09","Gray_Squirrel",0,31,0,"march.2021"
"G11","Gray_Squirrel",0,7.5,0,"march.2021"
"A03","Ground_Squirrel",0,29.5,0,"march.2021"
"A13","Ground_Squirrel",0,27.5,0,"march.2021"
"B02","Ground_Squirrel",0,15.5,0,"march.2021"
"B04","Ground_Squirrel",0,22.5,0,"march.2021"
"B06","Ground_Squirrel",0,30.5,0,"march.2021"
"B08","Ground_Squirrel",0,30.5,0,"march.2021"
"B10","Ground_Squirrel",0,30.5,0,"march.2021"
"B12","Ground_Squirrel",0,6.5,0,"march.2021"
"B14","Ground_Squirrel",0,29.5,0,"march.2021"
"C03","Ground_Squirrel",0,30.5,0,"march.2021"
"C05","Ground_Squirrel",0,30.5,0,"march.2021"
"C07","Ground_Squirrel",0,31,0,"march.2021"
"C09","Ground_Squirrel",0,15.5,0,"march.2021"
"C11","Ground_Squirrel",0,22.5,0,"march.2021"
"C15","Ground_Squirrel",0,11.5,0,"march.2021"
"C17","Ground_Squirrel",0,6.5,0,"march.2021"
"D04","Ground_Squirrel",0,24.5,0,"march.2021"
"D06","Ground_Squirrel",0,19.5,0,"march.2021"
"D08","Ground_Squirrel",0,30.5,0,"march.2021"
"D10","Ground_Squirrel",0,10.5,0,"march.2021"
"D12","Ground_Squirrel",0,22.5,0,"march.2021"
"D14","Ground_Squirrel",0,18.5,0,"march.2021"
"D16","Ground_Squirrel",0,23.5,0,"march.2021"
"E05","Ground_Squirrel",0,16.5,0,"march.2021"
"E07","Ground_Squirrel",0,10.5,0,"march.2021"
"E11","Ground_Squirrel",0,31,0,"march.2021"
"E13","Ground_Squirrel",30,27.5,1.09090909090909,"march.2021"
"E15","Ground_Squirrel",0,18.5,0,"march.2021"
"F04","Ground_Squirrel",0,0,NA,"march.2021"
"F06","Ground_Squirrel",0,28.5,0,"march.2021"
"F08","Ground_Squirrel",0,14.5,0,"march.2021"
"F10","Ground_Squirrel",0,14.5,0,"march.2021"
"G09","Ground_Squirrel",0,31,0,"march.2021"
"G11","Ground_Squirrel",0,7.5,0,"march.2021"
"A03","Human",1,29.5,0.0338983050847458,"march.2021"
"A13","Human",1,27.5,0.0363636363636364,"march.2021"
"B02","Human",1,15.5,0.0645161290322581,"march.2021"
"B04","Human",1,22.5,0.0444444444444444,"march.2021"
"B06","Human",1,30.5,0.0327868852459016,"march.2021"
"B08","Human",1,30.5,0.0327868852459016,"march.2021"
"B10","Human",1,30.5,0.0327868852459016,"march.2021"
